id,churn_probability
71862,0.003
71863,0.006
71864,0.0375
71865,0.0855
71866,0.0075
71867,0.006
71868,0.006
71869,1.3335
71870,0.0315
71871,0.003
71872,0.0285
71873,0.003
71874,0.0525
71875,0.0075
71876,0.105
71877,0.0075
71878,0.0075
71879,0.006
71880,0.006
71881,0.003
71882,0.0105
71883,0.006
71884,0.0015
71885,0.171
71886,0.003
71887,0.1695
71888,0.105
71889,0.0075
71890,0.006
71891,0.006
71892,0.006
71893,0.0225
71894,0.0075
71895,0.018
71896,0.0075
71897,0.0045
71898,0.0645
71899,0.0075
71900,0.0045
71901,0.006
71902,0.0045
71903,0.006
71904,0.006
71905,0.0045
71906,0.015
71907,0.0075
71908,1.0695
71909,0.0075
71910,0.0045
71911,0.0135
71912,0.006
71913,0.0105
71914,0.0105
71915,0.0015
71916,0.006
71917,0.0045
71918,0.0045
71919,0.006
71920,0.0045
71921,0.003
71922,0.057
71923,0.009
71924,0.0015
71925,0.0045
71926,0.0045
71927,0.0015
71928,0.003
71929,0.009
71930,0.0495
71931,0.0015
71932,0.003
71933,0.0045
71934,0.009
71935,0.009
71936,0.003
71937,0.006
71938,0.003
71939,0.0045
71940,0.003
71941,0.0495
71942,0.015
71943,0.009
71944,0.006
71945,1.1505
71946,0.0075
71947,0.006
71948,0.0045
71949,0.0195
71950,0.006
71951,0.1125
71952,0.0075
71953,0.045
71954,0.021
71955,0.0105
71956,0.0045
71957,0.006
71958,0.0255
71959,0.0015
71960,0.0045
71961,0.0105
71962,0.003
71963,0.0105
71964,0.006
71965,0.006
71966,0.0075
71967,0.15
71968,0.006
71969,1.272
71970,0.0075
71971,0.036
71972,0.009
71973,0.0045
71974,0.009
71975,1.098
71976,0.0105
71977,0.021
71978,0.0045
71979,0.006
71980,0.009
71981,0.003
71982,0.0375
71983,0.0075
71984,0.0045
71985,0.0135
71986,0.012
71987,0.012
71988,0.0045
71989,0.045
71990,0.0075
71991,0.0045
71992,0.0075
71993,0.006
71994,0.0075
71995,0.0045
71996,0.0075
71997,0.0075
71998,0.0075
71999,0.0045
72000,0.006
72001,0.006
72002,0.0045
72003,0.012
72004,0.0045
72005,0.021
72006,1.1715
72007,0.048
72008,0.0045
72009,0.0075
72010,0.0315
72011,0.006
72012,0.009
72013,0.0045
72014,0.003
72015,0.0105
72016,0.009
72017,0.0
72018,0.03
72019,0.021
72020,0.0075
72021,0.006
72022,1.2285
72023,1.0395
72024,0.003
72025,0.003
72026,0.0045
72027,0.0195
72028,0.0045
72029,0.006
72030,0.0075
72031,0.003
72032,0.0015
72033,0.003
72034,0.0075
72035,0.4185
72036,0.006
72037,0.009
72038,0.0135
72039,0.003
72040,0.0465
72041,0.057
72042,0.0135
72043,1.344
72044,0.006
72045,0.003
72046,0.0015
72047,0.0075
72048,0.003
72049,0.0165
72050,0.0045
72051,0.0045
72052,0.003
72053,0.009
72054,0.0165
72055,0.0435
72056,0.009
72057,0.0075
72058,0.0435
72059,0.003
72060,0.0075
72061,0.0105
72062,0.108
72063,0.042
72064,0.0255
72065,0.0015
72066,0.0045
72067,0.0045
72068,0.012
72069,0.009
72070,0.0075
72071,0.0015
72072,0.042
72073,0.003
72074,0.03
72075,0.0075
72076,0.0105
72077,0.021
72078,0.111
72079,0.006
72080,0.027
72081,0.003
72082,0.012
72083,1.2945
72084,0.06
72085,0.0075
72086,0.021
72087,0.009
72088,0.009
72089,0.024
72090,0.0015
72091,1.2495
72092,0.063
72093,0.009
72094,0.009
72095,0.009
72096,0.0075
72097,0.0195
72098,0.006
72099,0.006
72100,0.0045
72101,0.0075
72102,1.272
72103,0.036
72104,0.006
72105,0.009
72106,0.003
72107,0.0015
72108,0.0645
72109,0.045
72110,0.003
72111,0.0075
72112,0.0075
72113,0.0045
72114,1.182
72115,0.0075
72116,0.033
72117,0.0075
72118,0.03
72119,0.0105
72120,0.006
72121,0.0225
72122,0.006
72123,0.036
72124,0.0075
72125,0.009
72126,0.0045
72127,0.0075
72128,0.003
72129,0.006
72130,0.0045
72131,0.0045
72132,0.012
72133,0.012
72134,0.0075
72135,0.024
72136,0.0045
72137,0.006
72138,0.006
72139,1.182
72140,0.0045
72141,0.0075
72142,0.033
72143,1.0935
72144,0.006
72145,0.045
72146,1.2945
72147,0.009
72148,0.012
72149,0.006
72150,0.003
72151,0.006
72152,0.0015
72153,0.021
72154,0.015
72155,0.0045
72156,0.0075
72157,0.009
72158,1.308
72159,0.0075
72160,0.015
72161,0.0315
72162,0.0045
72163,0.018
72164,0.0015
72165,0.0075
72166,0.039
72167,0.03
72168,1.236
72169,0.006
72170,0.006
72171,1.1925
72172,0.006
72173,0.027
72174,0.0105
72175,0.006
72176,0.006
72177,0.0045
72178,1.0935
72179,0.0075
72180,0.006
72181,0.0075
72182,0.915
72183,0.0015
72184,0.006
72185,0.0045
72186,0.012
72187,0.006
72188,0.012
72189,0.0075
72190,0.9465
72191,0.006
72192,0.006
72193,0.003
72194,0.0045
72195,0.0045
72196,0.003
72197,0.021
72198,0.015
72199,0.006
72200,0.0045
72201,0.045
72202,0.003
72203,0.0045
72204,0.0045
72205,0.006
72206,0.0225
72207,0.003
72208,0.0105
72209,0.0105
72210,0.003
72211,0.0105
72212,0.006
72213,0.003
72214,0.006
72215,0.0045
72216,0.0075
72217,0.0195
72218,0.0075
72219,0.006
72220,0.006
72221,0.009
72222,0.0045
72223,0.012
72224,0.0045
72225,0.012
72226,0.027
72227,0.0075
72228,0.012
72229,0.024
72230,0.003
72231,0.0075
72232,0.006
72233,0.009
72234,0.012
72235,1.2495
72236,0.0375
72237,0.0075
72238,0.0255
72239,0.006
72240,0.009
72241,0.0075
72242,1.047
72243,0.0105
72244,0.06
72245,0.006
72246,0.0045
72247,0.0045
72248,0.0075
72249,0.006
72250,0.0075
72251,0.0165
72252,0.0315
72253,1.2465
72254,0.009
72255,0.015
72256,0.003
72257,0.195
72258,0.0015
72259,0.0045
72260,0.0195
72261,0.2685
72262,0.063
72263,0.048
72264,0.003
72265,0.0045
72266,0.006
72267,0.03
72268,0.0015
72269,0.003
72270,0.036
72271,0.0045
72272,0.0255
72273,0.003
72274,0.006
72275,0.258
72276,0.006
72277,0.903
72278,0.006
72279,0.0045
72280,0.0375
72281,0.0735
72282,0.0045
72283,0.0075
72284,0.0075
72285,0.0135
72286,0.009
72287,0.0075
72288,0.015
72289,0.0075
72290,0.0075
72291,0.003
72292,0.0075
72293,0.0045
72294,0.0045
72295,0.051
72296,0.0735
72297,0.0045
72298,0.0045
72299,0.006
72300,1.119
72301,0.0075
72302,0.0225
72303,0.003
72304,0.0075
72305,0.0045
72306,0.0135
72307,0.006
72308,0.036
72309,0.021
72310,0.003
72311,0.0195
72312,0.0045
72313,1.305
72314,0.0045
72315,0.0735
72316,0.0075
72317,0.0075
72318,0.042
72319,0.006
72320,0.0045
72321,0.009
72322,0.006
72323,0.0045
72324,0.0075
72325,0.048
72326,0.021
72327,0.0165
72328,0.0045
72329,0.0945
72330,0.0045
72331,0.0075
72332,0.006
72333,0.006
72334,0.006
72335,0.003
72336,0.006
72337,0.006
72338,0.0135
72339,1.2915
72340,0.1785
72341,0.009
72342,0.0075
72343,0.015
72344,0.003
72345,0.006
72346,0.006
72347,0.024
72348,0.012
72349,0.0105
72350,0.006
72351,0.0015
72352,0.006
72353,0.006
72354,0.0045
72355,0.003
72356,0.003
72357,1.041
72358,1.2885
72359,0.039
72360,0.0555
72361,0.009
72362,0.009
72363,0.003
72364,0.009
72365,0.003
72366,0.0105
72367,0.0045
72368,0.003
72369,0.003
72370,0.003
72371,0.0165
72372,0.063
72373,0.0225
72374,0.0045
72375,0.003
72376,1.0845
72377,0.0075
72378,0.0045
72379,0.0075
72380,0.0105
72381,0.0075
72382,0.0045
72383,0.0105
72384,0.0075
72385,1.1865
72386,0.012
72387,0.036
72388,0.0195
72389,0.0495
72390,0.0045
72391,0.0045
72392,0.009
72393,0.0345
72394,0.009
72395,1.359
72396,0.009
72397,0.009
72398,0.0075
72399,1.2255
72400,0.006
72401,1.203
72402,0.006
72403,0.012
72404,0.0045
72405,0.0045
72406,0.006
72407,0.018
72408,0.006
72409,0.0
72410,0.0555
72411,0.0075
72412,0.0225
72413,0.006
72414,0.003
72415,0.0135
72416,0.0045
72417,0.003
72418,0.0135
72419,0.006
72420,0.006
72421,0.0075
72422,0.03
72423,0.006
72424,1.3185
72425,0.003
72426,0.009
72427,0.0075
72428,0.0795
72429,0.0075
72430,0.009
72431,0.0045
72432,0.006
72433,0.003
72434,0.0135
72435,1.317
72436,0.012
72437,0.0075
72438,0.0105
72439,1.3365
72440,0.009
72441,0.0045
72442,0.036
72443,0.042
72444,0.009
72445,0.0105
72446,0.003
72447,0.0075
72448,0.0105
72449,0.0105
72450,0.009
72451,0.0015
72452,0.18
72453,0.0645
72454,0.0045
72455,0.003
72456,0.0075
72457,0.009
72458,1.2525
72459,0.006
72460,0.066
72461,0.0015
72462,1.3455
72463,0.0
72464,0.0015
72465,0.003
72466,0.003
72467,0.0045
72468,0.006
72469,0.0075
72470,0.2985
72471,0.0225
72472,0.027
72473,0.009
72474,0.009
72475,0.9135
72476,0.009
72477,0.0375
72478,0.0045
72479,0.0045
72480,0.0045
72481,1.188
72482,0.003
72483,0.0045
72484,1.0665
72485,0.009
72486,0.006
72487,0.0135
72488,0.0045
72489,0.0
72490,0.003
72491,0.0135
72492,0.006
72493,0.009
72494,0.003
72495,0.0405
72496,0.009
72497,0.045
72498,0.0075
72499,0.0075
72500,0.0045
72501,0.009
72502,0.0135
72503,0.006
72504,0.0075
72505,0.003
72506,1.2405
72507,0.021
72508,0.0045
72509,0.006
72510,0.009
72511,0.0045
72512,0.006
72513,0.0015
72514,0.0045
72515,0.0195
72516,0.0045
72517,1.233
72518,0.009
72519,0.009
72520,0.006
72521,1.23
72522,0.0075
72523,1.287
72524,0.0285
72525,0.021
72526,0.078
72527,0.0075
72528,0.0045
72529,0.0375
72530,0.0135
72531,0.006
72532,0.0015
72533,0.0015
72534,0.0105
72535,0.006
72536,0.0045
72537,0.0045
72538,0.0045
72539,1.0935
72540,0.003
72541,0.0075
72542,0.051
72543,0.009
72544,0.0045
72545,0.039
72546,1.317
72547,0.084
72548,0.0045
72549,0.009
72550,1.158
72551,0.0045
72552,0.252
72553,0.0075
72554,0.012
72555,0.009
72556,0.003
72557,0.015
72558,0.0045
72559,0.012
72560,0.024
72561,0.0075
72562,0.009
72563,0.234
72564,0.009
72565,0.006
72566,0.051
72567,0.003
72568,0.006
72569,0.0015
72570,0.015
72571,0.0045
72572,0.0075
72573,0.0225
72574,0.027
72575,0.042
72576,0.102
72577,0.0075
72578,0.0315
72579,0.0045
72580,0.0165
72581,0.0045
72582,0.1095
72583,0.0195
72584,0.06
72585,1.1205
72586,0.0045
72587,0.0045
72588,0.006
72589,0.069
72590,0.0135
72591,0.0045
72592,1.239
72593,0.006
72594,0.012
72595,0.015
72596,0.0075
72597,0.0075
72598,0.0075
72599,0.003
72600,0.0045
72601,0.0075
72602,0.087
72603,0.006
72604,0.0105
72605,1.0215
72606,0.006
72607,0.0075
72608,0.009
72609,0.0525
72610,0.0435
72611,0.0045
72612,0.003
72613,0.018
72614,1.1715
72615,0.003
72616,0.006
72617,1.305
72618,0.0225
72619,0.3975
72620,0.012
72621,0.006
72622,0.006
72623,0.009
72624,0.003
72625,0.003
72626,0.0015
72627,0.006
72628,0.0075
72629,0.006
72630,0.0615
72631,0.006
72632,0.006
72633,0.0075
72634,0.006
72635,0.0105
72636,0.0105
72637,0.0285
72638,0.0075
72639,0.009
72640,0.009
72641,0.0045
72642,0.006
72643,0.0075
72644,0.0075
72645,0.0075
72646,0.1035
72647,0.009
72648,0.0495
72649,0.0135
72650,0.0075
72651,0.024
72652,0.0015
72653,0.0045
72654,0.0045
72655,0.003
72656,0.006
72657,0.0045
72658,0.006
72659,1.284
72660,0.0075
72661,0.042
72662,0.012
72663,0.006
72664,0.006
72665,0.0045
72666,0.006
72667,0.006
72668,0.006
72669,0.006
72670,0.0015
72671,0.003
72672,1.311
72673,0.024
72674,0.0075
72675,0.051
72676,0.027
72677,0.006
72678,0.0045
72679,0.006
72680,0.0015
72681,0.009
72682,0.0015
72683,0.033
72684,0.006
72685,1.182
72686,0.0045
72687,0.0135
72688,1.2375
72689,0.0045
72690,1.203
72691,0.0015
72692,0.006
72693,0.0105
72694,0.0105
72695,0.003
72696,0.0045
72697,0.027
72698,0.0045
72699,0.0015
72700,0.0225
72701,0.009
72702,0.027
72703,0.0045
72704,0.018
72705,0.03
72706,0.0045
72707,0.027
72708,0.0015
72709,0.003
72710,0.009
72711,0.0135
72712,0.012
72713,1.2375
72714,0.0075
72715,0.0405
72716,0.045
72717,0.0105
72718,0.0045
72719,0.0645
72720,0.009
72721,0.0045
72722,0.0255
72723,1.341
72724,0.006
72725,0.0435
72726,0.006
72727,0.012
72728,1.3005
72729,0.006
72730,0.078
72731,0.006
72732,1.0605
72733,0.0075
72734,0.0015
72735,0.1035
72736,0.0405
72737,0.0075
72738,0.006
72739,0.027
72740,0.0075
72741,0.0105
72742,0.009
72743,0.0255
72744,0.0075
72745,1.251
72746,1.0845
72747,0.0075
72748,0.081
72749,0.006
72750,0.0075
72751,0.0135
72752,0.006
72753,0.0045
72754,0.0045
72755,0.003
72756,0.006
72757,0.006
72758,0.003
72759,0.0105
72760,0.0045
72761,0.006
72762,0.0075
72763,0.006
72764,0.006
72765,0.0045
72766,0.0045
72767,0.021
72768,0.0075
72769,0.0015
72770,0.0045
72771,0.0735
72772,0.021
72773,0.0045
72774,0.0075
72775,0.006
72776,0.003
72777,0.0075
72778,0.009
72779,0.0045
72780,0.0045
72781,0.147
72782,0.0105
72783,0.006
72784,0.0075
72785,0.009
72786,0.0045
72787,0.0045
72788,0.057
72789,0.012
72790,0.003
72791,0.003
72792,0.0075
72793,0.03
72794,0.0045
72795,0.012
72796,0.0045
72797,0.006
72798,0.0045
72799,0.0075
72800,0.0075
72801,0.0315
72802,1.296
72803,0.288
72804,0.006
72805,0.003
72806,0.003
72807,0.024
72808,0.0045
72809,0.009
72810,1.128
72811,0.0045
72812,1.3395
72813,0.006
72814,0.0195
72815,0.006
72816,0.003
72817,0.003
72818,0.0075
72819,0.0255
72820,0.0075
72821,0.0075
72822,0.006
72823,0.009
72824,0.006
72825,0.003
72826,0.0075
72827,0.048
72828,0.009
72829,0.009
72830,0.0075
72831,0.0075
72832,0.1815
72833,1.3185
72834,0.006
72835,0.0105
72836,0.009
72837,0.006
72838,0.003
72839,0.0075
72840,0.009
72841,0.006
72842,1.2825
72843,0.0105
72844,1.2615
72845,0.009
72846,0.0105
72847,0.003
72848,0.0015
72849,0.0045
72850,0.006
72851,0.0045
72852,0.006
72853,0.003
72854,0.012
72855,0.006
72856,0.006
72857,0.006
72858,0.024
72859,0.0015
72860,0.0075
72861,0.0045
72862,0.1245
72863,0.003
72864,0.0045
72865,0.0075
72866,0.0045
72867,0.0075
72868,0.0255
72869,0.003
72870,0.0045
72871,0.006
72872,0.159
72873,0.0075
72874,0.009
72875,0.012
72876,0.0045
72877,0.027
72878,0.0105
72879,0.003
72880,0.0045
72881,0.0045
72882,0.012
72883,1.344
72884,0.006
72885,0.0045
72886,0.006
72887,0.0315
72888,0.0045
72889,0.006
72890,0.084
72891,0.015
72892,0.033
72893,0.015
72894,0.054
72895,0.0075
72896,0.0105
72897,1.35
72898,0.0015
72899,0.003
72900,0.0135
72901,0.003
72902,0.006
72903,0.012
72904,0.006
72905,0.003
72906,0.003
72907,0.003
72908,0.012
72909,0.006
72910,0.0345
72911,0.003
72912,0.0075
72913,0.006
72914,0.006
72915,0.0075
72916,0.0795
72917,0.0075
72918,0.027
72919,0.006
72920,1.2075
72921,0.0255
72922,0.0075
72923,0.0045
72924,1.371
72925,0.0045
72926,0.012
72927,0.003
72928,0.006
72929,0.0105
72930,0.0075
72931,0.012
72932,1.3185
72933,0.0105
72934,0.081
72935,0.0135
72936,0.0915
72937,0.009
72938,0.0225
72939,1.1925
72940,0.0165
72941,0.0045
72942,0.0015
72943,0.006
72944,0.0045
72945,0.0075
72946,0.009
72947,0.012
72948,0.0165
72949,0.0105
72950,1.2165
72951,0.0045
72952,0.0075
72953,0.0045
72954,0.0105
72955,0.003
72956,0.003
72957,0.0255
72958,0.0915
72959,0.0075
72960,0.0075
72961,0.0135
72962,0.009
72963,0.0135
72964,0.009
72965,0.3225
72966,0.009
72967,1.188
72968,0.0045
72969,0.003
72970,0.054
72971,1.2975
72972,0.0105
72973,0.003
72974,0.039
72975,0.003
72976,0.0195
72977,0.0045
72978,0.0015
72979,0.042
72980,0.003
72981,0.0495
72982,0.006
72983,1.329
72984,0.003
72985,0.0045
72986,0.0045
72987,0.0045
72988,0.0105
72989,0.006
72990,0.0015
72991,1.347
72992,0.009
72993,0.012
72994,0.0075
72995,1.2225
72996,0.0045
72997,0.021
72998,0.0045
72999,0.0015
73000,0.006
73001,0.0075
73002,0.006
73003,0.081
73004,0.0045
73005,0.033
73006,0.006
73007,0.033
73008,0.033
73009,0.003
73010,0.012
73011,0.0075
73012,0.0105
73013,0.015
73014,0.0075
73015,0.0045
73016,0.0015
73017,0.0045
73018,0.003
73019,0.003
73020,0.0045
73021,0.03
73022,0.006
73023,0.042
73024,0.0015
73025,0.006
73026,1.3425
73027,0.0975
73028,0.0675
73029,0.036
73030,0.0045
73031,0.0045
73032,0.0075
73033,0.0045
73034,0.009
73035,0.0105
73036,0.0015
73037,0.0045
73038,0.0045
73039,1.1805
73040,0.003
73041,0.009
73042,1.362
73043,0.0045
73044,0.0045
73045,0.009
73046,0.0045
73047,0.0465
73048,0.0045
73049,0.009
73050,0.0105
73051,0.003
73052,0.0075
73053,0.006
73054,0.201
73055,0.0135
73056,0.006
73057,0.015
73058,0.006
73059,0.0135
73060,0.0105
73061,0.018
73062,0.03
73063,0.0045
73064,0.3285
73065,0.0615
73066,0.042
73067,0.0015
73068,0.0195
73069,0.003
73070,1.344
73071,0.0015
73072,1.26
73073,0.009
73074,0.3075
73075,0.009
73076,0.003
73077,0.009
73078,0.0075
73079,0.003
73080,0.009
73081,0.009
73082,0.0045
73083,0.0075
73084,0.003
73085,1.3485
73086,0.0015
73087,0.021
73088,0.012
73089,0.0195
73090,0.0105
73091,0.006
73092,0.0105
73093,0.099
73094,0.009
73095,0.0135
73096,0.003
73097,1.2735
73098,0.0015
73099,0.0045
73100,0.006
73101,0.0075
73102,1.347
73103,0.0105
73104,0.006
73105,0.0045
73106,0.0375
73107,0.003
73108,0.2295
73109,0.006
73110,0.006
73111,0.0105
73112,0.006
73113,0.0105
73114,0.009
73115,0.003
73116,0.0045
73117,0.006
73118,0.033
73119,0.009
73120,0.009
73121,0.0465
73122,0.006
73123,0.012
73124,0.0045
73125,0.006
73126,0.0405
73127,0.006
73128,0.048
73129,1.167
73130,0.0945
73131,0.0045
73132,0.0045
73133,0.0135
73134,0.0105
73135,0.006
73136,0.003
73137,0.0795
73138,0.0135
73139,0.021
73140,0.003
73141,1.2885
73142,0.006
73143,0.0045
73144,0.051
73145,0.009
73146,0.0045
73147,0.009
73148,0.0555
73149,0.0045
73150,0.0045
73151,0.003
73152,0.0075
73153,0.015
73154,0.003
73155,0.006
73156,0.0135
73157,0.003
73158,0.006
73159,0.0195
73160,0.0075
73161,0.0045
73162,0.003
73163,0.0015
73164,0.0015
73165,0.0015
73166,0.156
73167,0.0015
73168,0.006
73169,0.0465
73170,0.006
73171,0.009
73172,0.0045
73173,0.0015
73174,0.009
73175,0.006
73176,0.0135
73177,1.0755
73178,0.006
73179,1.302
73180,0.006
73181,0.0045
73182,1.365
73183,1.374
73184,0.003
73185,1.068
73186,0.0075
73187,0.0015
73188,0.006
73189,0.006
73190,0.009
73191,0.0045
73192,0.0045
73193,0.0105
73194,0.0765
73195,1.329
73196,0.0045
73197,0.0075
73198,0.006
73199,1.0755
73200,0.0075
73201,0.0045
73202,0.0135
73203,0.006
73204,0.006
73205,0.006
73206,0.006
73207,0.0045
73208,0.1065
73209,0.006
73210,0.0135
73211,0.012
73212,0.003
73213,0.009
73214,0.006
73215,0.018
73216,0.0045
73217,1.281
73218,0.051
73219,0.123
73220,0.2235
73221,0.0045
73222,0.003
73223,0.0075
73224,0.0045
73225,0.0045
73226,0.093
73227,0.0075
73228,0.0405
73229,0.0195
73230,0.0015
73231,0.0075
73232,0.0045
73233,0.0075
73234,0.0045
73235,0.0045
73236,0.006
73237,0.003
73238,0.003
73239,0.006
73240,0.006
73241,0.006
73242,0.003
73243,0.0075
73244,0.0045
73245,0.0015
73246,0.0165
73247,0.018
73248,0.0345
73249,0.0195
73250,0.006
73251,0.0105
73252,0.006
73253,0.0075
73254,0.003
73255,0.0045
73256,0.009
73257,0.012
73258,1.2795
73259,0.009
73260,0.006
73261,0.084
73262,0.003
73263,0.0135
73264,0.0015
73265,0.0645
73266,0.003
73267,1.1745
73268,0.0045
73269,0.0885
73270,0.0105
73271,0.006
73272,0.0075
73273,0.003
73274,0.006
73275,0.0075
73276,0.012
73277,0.006
73278,0.0015
73279,0.003
73280,0.006
73281,0.0765
73282,0.0165
73283,0.1695
73284,0.0105
73285,0.0
73286,0.168
73287,0.0045
73288,0.006
73289,1.17
73290,0.0045
73291,0.0105
73292,0.009
73293,0.0045
73294,0.0105
73295,1.1925
73296,0.0075
73297,0.1785
73298,0.009
73299,0.0045
73300,0.009
73301,0.009
73302,0.039
73303,0.0285
73304,0.009
73305,0.0225
73306,0.009
73307,0.003
73308,0.003
73309,0.003
73310,0.003
73311,0.009
73312,0.0045
73313,0.0105
73314,0.0255
73315,0.0045
73316,0.033
73317,0.0015
73318,0.042
73319,0.018
73320,0.021
73321,0.0225
73322,0.003
73323,0.009
73324,0.042
73325,0.003
73326,0.018
73327,0.006
73328,0.0075
73329,0.0315
73330,0.006
73331,0.003
73332,1.2255
73333,0.006
73334,0.0135
73335,0.009
73336,0.012
73337,0.0075
73338,0.003
73339,1.146
73340,0.003
73341,0.0105
73342,0.039
73343,1.0905
73344,0.003
73345,1.227
73346,0.006
73347,0.0315
73348,0.006
73349,0.003
73350,0.0075
73351,0.0195
73352,0.0075
73353,0.0045
73354,0.006
73355,0.0045
73356,0.0045
73357,0.0015
73358,0.009
73359,0.018
73360,0.0135
73361,0.0075
73362,0.0075
73363,0.0045
73364,0.006
73365,1.257
73366,0.012
73367,0.0165
73368,0.006
73369,0.0885
73370,1.278
73371,0.003
73372,0.0165
73373,0.081
73374,0.0075
73375,0.0075
73376,0.0045
73377,0.021
73378,0.021
73379,0.009
73380,0.003
73381,0.0045
73382,1.266
73383,0.0105
73384,0.027
73385,0.0075
73386,0.0045
73387,0.0045
73388,1.209
73389,1.248
73390,0.003
73391,0.006
73392,0.027
73393,0.0165
73394,0.0075
73395,0.0165
73396,0.006
73397,0.003
73398,0.006
73399,0.0075
73400,0.006
73401,0.0015
73402,0.006
73403,0.006
73404,0.006
73405,0.0045
73406,0.0075
73407,0.0105
73408,0.012
73409,0.006
73410,0.1485
73411,0.009
73412,0.009
73413,0.0615
73414,1.2495
73415,0.0345
73416,0.0075
73417,0.006
73418,1.323
73419,0.012
73420,0.0075
73421,0.0015
73422,0.003
73423,0.009
73424,0.051
73425,0.0135
73426,0.0075
73427,0.0075
73428,1.2375
73429,0.0075
73430,0.012
73431,0.0075
73432,0.0075
73433,0.015
73434,0.0045
73435,0.012
73436,0.006
73437,0.012
73438,0.0045
73439,0.0075
73440,0.1755
73441,0.0075
73442,0.012
73443,0.012
73444,0.0045
73445,0.0045
73446,0.0345
73447,0.003
73448,0.0075
73449,0.0045
73450,0.0225
73451,0.003
73452,0.0075
73453,0.0045
73454,0.0555
73455,0.0075
73456,0.009
73457,0.0075
73458,0.0075
73459,0.006
73460,0.0135
73461,0.006
73462,0.006
73463,0.003
73464,0.0435
73465,0.0075
73466,0.1095
73467,0.033
73468,1.281
73469,0.0075
73470,0.006
73471,0.006
73472,1.338
73473,0.0075
73474,0.003
73475,1.3215
73476,0.015
73477,0.0015
73478,0.009
73479,0.009
73480,0.0375
73481,0.0045
73482,0.003
73483,0.009
73484,0.0075
73485,0.0075
73486,0.0015
73487,0.054
73488,1.2945
73489,0.0045
73490,0.006
73491,0.0045
73492,1.3425
73493,0.0045
73494,0.0075
73495,0.012
73496,0.003
73497,0.0015
73498,0.033
73499,0.006
73500,0.003
73501,0.0105
73502,1.194
73503,0.0135
73504,0.009
73505,0.0045
73506,0.003
73507,1.2765
73508,0.0045
73509,0.012
73510,1.2555
73511,1.227
73512,0.0225
73513,0.009
73514,1.1625
73515,0.0135
73516,0.003
73517,0.0135
73518,0.0045
73519,0.006
73520,0.0015
73521,0.0045
73522,0.12
73523,0.003
73524,0.003
73525,0.009
73526,0.003
73527,0.0075
73528,0.006
73529,0.009
73530,0.0045
73531,0.006
73532,0.009
73533,0.0045
73534,0.0
73535,0.0105
73536,0.0015
73537,0.0075
73538,0.099
73539,0.018
73540,0.0075
73541,0.006
73542,0.006
73543,0.0045
73544,0.0045
73545,0.0075
73546,0.036
73547,0.003
73548,0.012
73549,0.0105
73550,0.0075
73551,0.006
73552,1.2225
73553,0.012
73554,0.006
73555,0.015
73556,0.0015
73557,0.078
73558,0.003
73559,0.0045
73560,0.0075
73561,0.0045
73562,1.3545
73563,0.0075
73564,1.3725
73565,0.003
73566,0.0045
73567,0.0075
73568,0.0075
73569,0.006
73570,1.3665
73571,0.0045
73572,0.0945
73573,0.0075
73574,0.0045
73575,0.0015
73576,0.0165
73577,0.0075
73578,0.0075
73579,0.0075
73580,0.012
73581,1.1565
73582,0.006
73583,0.006
73584,0.0045
73585,0.003
73586,0.006
73587,0.0135
73588,0.009
73589,0.003
73590,0.0075
73591,0.7035
73592,0.006
73593,0.0105
73594,0.0105
73595,0.0375
73596,0.006
73597,0.0045
73598,0.009
73599,0.006
73600,0.009
73601,0.003
